OverallQual,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,YrSold,ExterQual_TA,ExterQual_TA,ExterQual_TA,ExterQual_TA,BsmtQual_Ex,KitchenQual_Ex,Neighborhood_NoRidge,GarageType_Attchd,BsmtExposure_Gd,KitchenQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Fa,ExterQual_Fa,ExterQual_Fa,ExterQual_Fa,BldgType_1Fam,Neighborhood_NridgHt,BsmtQual_Gd,ExterQual_Ex,ExterQual_Ex,ExterQual_Ex,ExterQual_Ex,BsmtExposure_No
7,1994,1995,642,915,933,975,1908,1,2,1,4,8,2,493,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,1956,1956,0,1436,1689,0,1689,0,1,0,3,7,2,480,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1966,2002,247,1517,1888,0,1888,0,2,1,2,6,2,578,2010,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
7,1998,1999,0,930,956,930,1886,0,2,1,4,10,2,431,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,1937,1950,0,780,780,596,1376,0,2,0,3,7,1,198,2006,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3,1948,2002,331,649,679,504,1183,0,1,1,2,6,1,308,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1930,2005,0,813,813,0,813,0,1,0,2,5,1,270,2006,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,1975,1975,655,1533,1533,0,1533,1,2,0,2,5,2,576,2006,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
6,1996,1997,742,872,888,868,1756,1,2,1,3,7,2,422,2007,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
8,2008,2008,0,768,786,804,1590,0,2,1,3,6,2,676,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
5,1976,1976,1606,1728,1728,0,1728,2,2,0,4,8,2,560,2006,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7,1973,1973,916,1242,1242,0,1242,0,1,1,3,6,2,528,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1916,1950,0,624,624,720,1344,0,1,0,4,7,3,513,2008,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4,1954,1994,1116,1364,1663,0,1663,1,1,0,2,6,2,529,2008,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8,1925,1996,0,588,833,833,1666,0,1,0,3,7,1,228,2008,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1950,1950,185,709,979,224,1203,1,1,0,3,5,1,352,2009,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8,2009,2009,544,832,832,1103,1935,1,2,1,3,8,2,552,2009,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,1936,2007,350,560,575,560,1135,1,1,0,3,6,2,576,2009,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
5,1965,1965,553,864,864,0,864,0,1,0,3,5,1,360,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1934,1995,326,715,849,811,1660,0,1,1,3,6,1,240,2008,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1978,1978,616,1040,1040,0,1040,0,2,0,3,5,0,0,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7,2004,2004,0,1375,1414,0,1414,0,2,0,2,6,2,398,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
7,1970,1970,778,1277,1277,0,1277,1,1,0,2,5,2,526,2007,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,1942,1995,386,728,888,756,1644,0,1,1,3,7,1,312,2007,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8,2006,2006,0,1626,1634,0,1634,0,2,0,3,7,3,866,2007,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True
6,1993,1993,426,832,832,878,1710,0,2,1,3,7,2,506,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
8,1985,1985,368,1488,1502,0,1502,1,1,1,1,4,2,528,2010,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
7,1977,1977,0,808,1161,808,1969,0,2,1,3,8,2,534,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
6,2005,2005,459,547,1072,0,1072,1,1,0,2,5,2,525,2008,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8,2006,2007,1350,1976,1976,0,1976,1,2,0,2,7,3,908,2007,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False
8,2000,2000,1196,1494,1652,0,1652,1,2,0,2,6,2,499,2007,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
5,1963,1963,630,970,970,0,970,1,1,0,2,5,2,624,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1997,1998,994,1478,1493,0,1493,1,2,0,3,7,2,508,2008,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
9,2006,2006,0,2153,2069,574,2643,0,2,1,3,9,3,694,2007,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False
8,2007,2008,1288,1705,1718,0,1718,1,2,0,3,7,3,826,2009,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
4,1937,2000,168,907,1131,0,1131,0,1,0,2,7,2,672,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
9,2004,2005,1261,1833,1850,0,1850,1,2,0,3,8,3,772,2006,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False
9,2003,2004,1567,1792,1792,0,1792,1,2,0,2,6,3,874,2006,False,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False
7,1915,2005,299,910,916,910,1826,1,1,1,4,7,1,164,2009,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
6,1998,1998,897,1216,1216,0,1216,1,2,0,2,5,2,402,2006,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,1962,2001,588,999,999,0,999,1,1,0,3,6,1,264,2007,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1950,2007,607,1113,1113,0,1113,0,1,0,3,5,1,264,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
5,1965,1965,836,1073,1073,0,1073,1,1,1,3,6,2,515,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1971,1971,998,1484,1484,0,1484,0,2,0,3,7,2,487,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5,1900,1970,664,954,1766,648,2414,0,2,0,3,10,2,520,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,1970,2002,515,630,630,0,630,1,1,0,1,3,1,286,2009,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,1976,1976,0,264,616,688,1304,0,1,1,3,4,1,336,2008,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6,1941,1950,403,806,958,620,1578,1,1,0,3,5,1,240,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,2006,2006,0,728,728,728,1456,0,2,1,3,8,2,429,2006,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
5,1960,1960,374,1269,1269,0,1269,0,1,1,3,6,1,308,2008,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1938,1996,0,190,886,0,886,0,1,0,2,4,1,273,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4,1920,1950,495,720,720,0,720,0,1,0,2,4,0,0,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8,1992,1993,1231,3200,3228,0,3228,1,3,0,4,10,2,546,2007,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,1925,1950,329,1026,1133,687,1820,1,2,0,4,8,1,240,2008,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1967,2004,450,864,899,0,899,0,1,0,3,5,1,288,2009,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1958,1985,111,912,912,0,912,0,1,0,2,5,1,297,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1973,1973,356,672,672,546,1218,0,1,1,3,7,1,264,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7,2005,2005,400,866,866,902,1768,0,2,1,3,7,2,603,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
5,1965,1965,698,1214,1214,0,1214,1,1,0,2,6,2,461,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,1959,1997,1247,1501,1801,0,1801,1,2,0,1,6,2,484,2010,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1974,1974,257,855,855,467,1322,0,2,1,3,6,2,440,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,1952,1952,0,960,960,1000,1960,0,2,0,4,10,2,400,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8,1993,1994,380,777,1065,846,1911,0,2,1,3,8,2,471,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,2009,2009,27,1218,1218,0,1218,0,2,0,2,4,2,676,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,1928,2005,141,689,689,689,1378,0,2,0,3,7,2,360,2008,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1959,1959,991,1041,1041,0,1041,1,1,0,3,6,1,270,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1951,2000,650,1008,1363,0,1363,1,1,0,2,6,1,288,2009,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
7,2005,2006,0,1368,1368,0,1368,0,2,0,2,6,2,474,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True
5,1958,1958,521,864,864,0,864,1,1,0,3,5,2,624,2006,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1983,1983,336,1084,1080,0,1080,0,1,1,3,5,2,484,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1926,1950,0,768,789,0,789,0,1,0,2,5,1,200,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
